YEAR,MO,DY,HR,PRECTOTCORR,RH2M,PS,WS2M,T2M
2010,1,4,3,0,84.06,100.2,2.02,19.99
2010,1,4,4,0,85,100.22,1.98,19.6
2010,1,4,5,0,86,100.27,1.95,19.26
2010,1,4,6,0,86.88,100.34,1.94,18.97
2010,1,4,7,0,79.62,100.42,2.84,20.46
2010,1,4,8,0,71.38,100.48,2.92,22.58
2010,1,4,9,0,59.5,100.48,2.87,25.95
2010,1,4,10,0,53.44,100.41,2.42,28.18
2010,1,4,11,0,51.25,100.27,1.99,29.4
2010,1,4,12,0,49.56,100.12,1.77,30.21
2010,1,4,13,0,48.69,99.99,2,30.57
2010,1,4,14,0,48.62,99.9,2.56,30.45
2010,1,4,15,0,49.12,99.88,3.02,29.73
2010,1,4,16,0,54.69,99.91,3.08,27.9
2010,1,4,17,0,64.5,100,2.74,24.55
2010,1,4,18,0,67.19,100.09,2.85,22.64
2010,1,4,19,0,68.88,100.18,2.68,21.48
2010,1,4,20,0,71,100.21,2.4,20.46
2010,1,4,21,0,72.75,100.21,2.18,19.54
2010,1,4,22,0,73.56,100.17,2.07,18.72
2010,1,4,23,0,73.56,100.12,2.05,18
2010,1,5,0,0,73.88,100.08,1.97,17.35
2010,1,5,1,0,74.62,100.02,1.88,16.83
2010,1,5,2,0,76.5,99.99,1.75,16.45
2010,1,5,3,0,79,99.97,1.62,16.19
2010,1,5,4,0,81.69,99.98,1.53,15.98
2010,1,5,5,0,84.44,100.03,1.48,15.8
2010,1,5,6,0,87.5,100.1,1.45,15.68
2010,1,5,7,0,81.81,100.17,1.85,18.38
2010,1,5,8,0,71.62,100.22,2.45,21.09
2010,1,5,9,0,56.31,100.25,1.54,24.63
2010,1,5,10,0,40.75,100.2,0.48,28.05
2010,1,5,11,0,36.5,100.1,0.3,29.69
2010,1,5,12,0,34.88,99.97,0.73,30.46
2010,1,5,13,0,34.75,99.85,0.97,30.69
2010,1,5,14,0,35.56,99.77,1.14,30.49
2010,1,5,15,0,37.88,99.75,1.27,29.84
2010,1,5,16,0,44.62,99.77,1.23,28.47
2010,1,5,17,0,66.44,99.82,1.19,24.43
2010,1,5,18,0,69.62,99.9,1.53,22.44
2010,1,5,19,0,74.25,99.97,1.59,21.54
2010,1,5,20,0,78.5,100.02,1.5,20.92
2010,1,5,21,0,81.38,100.04,1.4,20.4
2010,1,5,22,0,83,100.04,1.31,19.94
2010,1,5,23,0,83.44,100.01,1.28,19.55
2010,1,6,0,0,83.75,99.98,1.35,19.08
2010,1,6,1,0,83.44,99.95,1.56,18.62
2010,1,6,2,0,81.75,99.92,1.91,18.23
2010,1,6,3,0,78.88,99.89,2.43,17.94
2010,1,6,4,0,75.75,99.89,3.04,17.67
2010,1,6,5,0,73.94,99.92,3.6,17.35
2010,1,6,6,0,74,99.99,3.98,16.93
2010,1,6,7,0,69.44,100.06,4.72,17.87
2010,1,6,8,0,62.12,100.12,4.49,20.33
2010,1,6,9,0,53.88,100.13,3.98,24.03
2010,1,6,10,0,41.62,100.1,3.66,28.35
2010,1,6,11,0,36.56,100.02,3.11,30.65
2010,1,6,12,0,34.75,99.93,2.61,31.48
2010,1,6,13,0,34,99.83,2.14,31.76
2010,1,6,14,0,33.94,99.76,1.78,31.61
2010,1,6,15,0,35.88,99.73,1.35,31.08
2010,1,6,16,0,41.88,99.72,0.85,29.9
2010,1,6,17,0,50,99.74,0.59,27.5
2010,1,6,18,0,55.69,99.79,0.71,25.62
2010,1,6,19,0,61.94,99.87,0.86,24.12
2010,1,6,20,0,68.25,99.92,1.15,22.51
2010,1,6,21,0,74.31,99.96,1.33,21.16
2010,1,6,22,0,76.94,99.96,1.48,20.35
2010,1,6,23,0,77.31,99.92,1.59,19.76
2010,1,7,0,0,75.62,99.89,1.74,19.3
2010,1,7,1,0,72.75,99.85,1.99,18.94
2010,1,7,2,0,70.38,99.82,2.33,18.69
2010,1,7,3,0,68.94,99.82,2.76,18.51
2010,1,7,4,0,67.56,99.86,3.45,18.36
2010,1,7,5,0,67.19,99.92,4.09,18.05
2010,1,7,6,0,68.56,100.01,4.38,17.5
2010,1,7,7,0,65.88,100.1,4.93,18.08
2010,1,7,8,0,58.44,100.17,4.72,20.36
2010,1,7,9,0,48.94,100.2,4.43,24.01
2010,1,7,10,0,37.38,100.19,4.64,27.9
2010,1,7,11,0,33.38,100.11,4.29,29.87
2010,1,7,12,0,32.31,100.02,3.72,30.69
2010,1,7,13,0,31.94,99.93,3.14,30.97
2010,1,7,14,0,32.44,99.89,2.56,30.79
2010,1,7,15,0,35.38,99.88,1.85,30.12
2010,1,7,16,0,42.44,99.89,1.08,28.9
2010,1,7,17,0,50.25,99.95,0.62,26.83
2010,1,7,18,0,55.31,100.02,0.65,25.3
2010,1,7,19,0,61.31,100.1,0.83,24.07
2010,1,7,20,0,66.81,100.14,1,22.9
2010,1,7,21,0,72.31,100.15,1.19,21.66
2010,1,7,22,0,76.31,100.14,1.33,20.44
2010,1,7,23,0,76.69,100.11,1.44,19.62
2010,1,8,0,0,74.38,100.08,1.53,18.98
2010,1,8,1,0,71.06,100.04,1.6,18.4
2010,1,8,2,0,68,100.02,1.67,17.8
2010,1,8,3,0,66.19,100.03,1.75,17.23
2010,1,8,4,0,65.5,100.06,1.81,16.68
2010,1,8,5,0,64.81,100.11,1.96,16.15
2010,1,8,6,0,63.75,100.18,2.17,15.74
2010,1,8,7,0,55.31,100.26,2.96,17.94
2010,1,8,8,0,45.75,100.32,4.03,20.62
2010,1,8,9,0,43.75,100.35,3.41,23.54
2010,1,8,10,0,30.5,100.3,2.89,28.01
2010,1,8,11,0,26.62,100.21,2.47,30.12
2010,1,8,12,0,26.75,100.08,2.09,30.66
2010,1,8,13,0,27,99.97,1.69,30.83
2010,1,8,14,0,27.44,99.9,1.28,30.66
2010,1,8,15,0,28.88,99.88,0.9,30.19
2010,1,8,16,0,35.12,99.91,0.52,29.05
2010,1,8,17,0,47.88,99.95,0.73,26.27
2010,1,8,18,0,51.19,100.04,1.07,24.25
2010,1,8,19,0,55.88,100.12,1.22,22.93
2010,1,8,20,0,61.88,100.16,1.32,21.67
2010,1,8,21,0,68.06,100.18,1.39,20.47
2010,1,8,22,0,72.38,100.18,1.46,19.51
2010,1,8,23,0,73.81,100.15,1.52,18.83
2010,1,9,0,0,72.62,100.1,1.55,18.3
2010,1,9,1,0,69.38,100.03,1.58,17.89
2010,1,9,2,0,66.25,99.99,1.6,17.53
2010,1,9,3,0,64.25,99.97,1.64,17.21
2010,1,9,4,0,64.06,99.97,1.68,16.89
2010,1,9,5,0,66.25,100.02,1.74,16.61
2010,1,9,6,0,69.38,100.09,1.87,16.45
2010,1,9,7,0,65.62,100.18,2.56,18.89
2010,1,9,8,0,56.62,100.26,3.64,21.78
2010,1,9,9,0,50.94,100.29,2.99,24.9
2010,1,9,10,0,38.25,100.25,2.53,28.95
2010,1,9,11,0,35.69,100.15,2.15,30.67
2010,1,9,12,0,35.62,100.01,2.02,31.36
2010,1,9,13,0,35.62,99.88,1.93,31.62
2010,1,9,14,0,36.19,99.81,1.8,31.47
2010,1,9,15,0,38.44,99.79,1.56,30.83
2010,1,9,16,0,45.12,99.82,1.07,29.55
2010,1,9,17,0,63.31,99.87,0.93,26.23
2010,1,9,18,0,66.56,99.97,1.17,24.25
2010,1,9,19,0,68.94,100.07,1.31,23.18
2010,1,9,20,0,71.5,100.13,1.44,22.33
2010,1,9,21,0,73.69,100.15,1.53,21.58
2010,1,9,22,0,74.81,100.13,1.56,20.9
2010,1,9,23,0,75.19,100.09,1.55,20.23
2010,1,10,0,0,75.44,100.06,1.5,19.65
2010,1,10,1,0,75.75,100.02,1.46,19.16
2010,1,10,2,0,76.06,99.98,1.48,18.76
2010,1,10,3,0,76.25,99.97,1.54,18.44
2010,1,10,4,0,76.38,99.97,1.6,18.2
2010,1,10,5,0,76.38,100,1.71,18.05
2010,1,10,6,0,76.12,100.07,1.95,18.01
2010,1,10,7,0,67.44,100.15,2.96,20.38
2010,1,10,8,0,58.62,100.22,3.78,22.9
2010,1,10,9,0,50.44,100.24,3.17,26.38
2010,1,10,10,0,41.19,100.2,2.66,30.11
2010,1,10,11,0,39.75,100.1,2.15,31.56
2010,1,10,12,0,39.5,99.97,1.83,32.22
2010,1,10,13,0,39.56,99.85,1.77,32.35
2010,1,10,14,0,39.94,99.79,1.96,32.02
2010,1,10,15,0,42.06,99.79,2.09,31.12
2010,1,10,16,0,49.5,99.83,1.83,29.37
2010,1,10,17,0,67.5,99.91,1.43,25.58
2010,1,10,18,0,70.94,100.02,1.48,23.83
2010,1,10,19,0,72.81,100.12,1.35,23.05
2010,1,10,20,0,73.69,100.17,1.28,22.47
2010,1,10,21,0,74.19,100.19,1.3,21.92
2010,1,10,22,0,74.69,100.19,1.34,21.36
2010,1,10,23,0,74.69,100.16,1.4,20.84
2010,1,11,0,0,74.25,100.11,1.45,20.4
2010,1,11,1,0,73.5,100.06,1.41,20.12
2010,1,11,2,0,73.38,100.02,1.35,20.16
2010,1,11,3,0,74.06,100.01,1.3,20.22
2010,1,11,4,0,75.56,100.02,1.24,20.22
2010,1,11,5,0,77.31,100.07,1.26,20.29
2010,1,11,6,0,79.19,100.15,1.32,20.35
2010,1,11,7,0,77.19,100.23,1.69,21.72
2010,1,11,8,0,69.88,100.3,2.7,23.47
2010,1,11,9,0,62.19,100.34,2.56,25.69
2010,1,11,10,0.01,53,100.32,2.32,27.98
2010,1,11,11,0.01,51.19,100.23,2.03,29.09
2010,1,11,12,0,50.75,100.12,2,29.62
2010,1,11,13,0,50.75,99.99,2.18,29.88
2010,1,11,14,0,50.44,99.9,2.3,29.94
2010,1,11,15,0,51.25,99.87,2.27,29.6
2010,1,11,16,0,56.44,99.9,1.81,28.45
2010,1,11,17,0,72.88,99.97,1.09,25.64
2010,1,11,18,0,76.44,100.07,1.07,24.25
2010,1,11,19,0,76.69,100.17,1.04,23.76
2010,1,11,20,0,76.25,100.24,1.01,23.51
2010,1,11,21,0,76.19,100.25,0.94,23.3
2010,1,11,22,0,77.38,100.24,0.91,22.94
2010,1,11,23,0,79.56,100.22,0.92,22.51
2010,1,12,0,0,81.88,100.2,0.93,22.12
2010,1,12,1,0,83.62,100.16,0.9,21.83
2010,1,12,2,0,83.94,100.12,0.84,21.8
2010,1,12,3,0,84.31,100.1,0.76,21.75
2010,1,12,4,0,85.31,100.12,0.69,21.65
2010,1,12,5,0,86.31,100.17,0.63,21.51
2010,1,12,6,0,87.12,100.24,0.59,21.37
2010,1,12,7,0,85.12,100.33,0.66,22.55
2010,1,12,8,0.01,72.5,100.42,1.47,24.88
2010,1,12,9,0,64.81,100.47,1.93,26.47
2010,1,12,10,0,59.31,100.44,2.37,27.73
2010,1,12,11,0.01,54.81,100.35,2.83,28.64
2010,1,12,12,0.01,51.25,100.25,3.19,29.12
2010,1,12,13,0.01,49,100.15,3.43,29.17
2010,1,12,14,0,48.19,100.1,3.56,28.78
2010,1,12,15,0,49,100.1,3.55,27.99
2010,1,12,16,0,53.94,100.16,3.14,26.57
2010,1,12,17,0,71,100.26,1.68,23.69
2010,1,12,18,0,79.06,100.37,1.35,22.16
2010,1,12,19,0,81.62,100.47,1.19,21.63
2010,1,12,20,0,82.31,100.53,1.11,21.33
2010,1,12,21,0,82.38,100.55,1.07,21.15
2010,1,12,22,0,81.62,100.51,0.94,21.15
2010,1,12,23,0,81,100.45,0.69,21.16
2010,1,13,0,0,81,100.39,0.53,21.12
2010,1,13,1,0,83.31,100.33,0.64,20.67
2010,1,13,2,0,85.75,100.3,0.76,20.17
2010,1,13,3,0,87.25,100.3,0.89,19.82
2010,1,13,4,0,89.62,100.32,1,19.26
2010,1,13,5,0,92.5,100.38,1.11,18.6
2010,1,13,6,0,95.81,100.46,1.18,17.94
2010,1,13,7,0,87,100.55,1.75,19.9
2010,1,13,8,0,66.19,100.63,2.97,22.49
2010,1,13,9,0,45.94,100.66,3.47,24.72
2010,1,13,10,0,36.94,100.62,3.45,26.35
2010,1,13,11,0,33.69,100.52,3.34,27.46
2010,1,13,12,0,32.31,100.41,3.27,28.19
2010,1,13,13,0,31.75,100.3,3.28,28.52
2010,1,13,14,0,32,100.24,3.41,28.33
2010,1,13,15,0,32.88,100.23,3.59,27.56
2010,1,13,16,0,38.25,100.26,3.32,25.85
2010,1,13,17,0,54.06,100.35,2.36,22.01
2010,1,13,18,0,59,100.45,2.49,19.98
2010,1,13,19,0,61,100.55,2.49,18.91
2010,1,13,20,0,62.25,100.61,2.38,17.92
2010,1,13,21,0,61.75,100.62,2.34,17.05
2010,1,13,22,0,61.06,100.61,2.28,16.21
2010,1,13,23,0,60.44,100.6,2.31,15.53
2010,1,14,0,0,59.56,100.57,2.44,14.99
2010,1,14,1,0,58.69,100.54,2.67,14.56
2010,1,14,2,0,58.81,100.5,2.78,14.17
2010,1,14,3,0,60.12,100.47,2.79,13.75
2010,1,14,4,0,61.62,100.47,2.77,13.4
2010,1,14,5,0,63.25,100.51,2.82,13.2
2010,1,14,6,0,64.62,100.57,3.01,13.24
2010,1,14,7,0,57.12,100.63,4.17,15.65
2010,1,14,8,0,50.88,100.69,3.91,18.67
2010,1,14,9,0,39.5,100.72,3.37,23.01
2010,1,14,10,0,29.25,100.68,2.87,27.26
2010,1,14,11,0,29.31,100.57,2.25,29.57
2010,1,14,12,0,30.88,100.45,1.7,30.83
2010,1,14,13,0,32.06,100.34,1.31,31.56
2010,1,14,14,0,33.56,100.25,1.02,31.78
2010,1,14,15,0,35.44,100.22,0.68,31.5
2010,1,14,16,0,40.94,100.23,0.27,30.58
2010,1,14,17,0,53.25,100.27,0.6,27.86
2010,1,14,18,0,61.81,100.34,0.95,25.41
2010,1,14,19,0,65.12,100.42,1.02,24.3
2010,1,14,20,0,67.25,100.46,1.17,23.4
2010,1,14,21,0,69.75,100.48,1.41,22.33
2010,1,14,22,0,71.62,100.47,1.69,21.36
2010,1,14,23,0,71.38,100.44,2.06,20.65
2010,1,15,0,0,70,100.41,2.54,20.13
2010,1,15,1,0,68.12,100.36,3.12,19.73
2010,1,15,2,0,67.25,100.34,3.52,19.26
2010,1,15,3,0,67.12,100.34,3.85,18.82
2010,1,15,4,0,67.62,100.38,4.09,18.33
2010,1,15,5,0,68.38,100.45,4.24,17.87
2010,1,15,6,0,68.88,100.55,4.41,17.49
2010,1,15,7,0,64.06,100.66,4.98,18.49
2010,1,15,8,0,55,100.74,4.85,21.38
2010,1,15,9,0,43.56,100.76,4.67,25.71
2010,1,15,10,0,36.5,100.7,4.49,29.47
2010,1,15,11,0,35,100.59,3.75,31.41
2010,1,15,12,0,34.94,100.45,2.99,32.38
2010,1,15,13,0,35.12,100.33,2.31,32.87
2010,1,15,14,0,35.25,100.27,1.74,32.98
2010,1,15,15,0,36.44,100.25,1.33,32.56
2010,1,15,16,0,41,100.29,0.98,31.56
2010,1,15,17,0,54.94,100.36,0.77,28.73
2010,1,15,18,0,61.12,100.45,0.99,26.44
2010,1,15,19,0,66.75,100.56,1.09,24.77
2010,1,15,20,0,69.19,100.62,1.21,23.65
2010,1,15,21,0,69.62,100.64,1.39,22.86
2010,1,15,22,0,69.75,100.63,1.64,22.14
2010,1,15,23,0,69.62,100.59,1.98,21.51
2010,1,16,0,0,69.38,100.56,2.4,20.98
2010,1,16,1,0,68.94,100.51,2.86,20.56
2010,1,16,2,0,68.81,100.49,3.21,20.2
2010,1,16,3,0,69.25,100.48,3.46,19.82
2010,1,16,4,0,69.62,100.5,3.68,19.49
2010,1,16,5,0,70.06,100.56,3.87,19.2
2010,1,16,6,0,70,100.64,4.15,19.02
2010,1,16,7,0,64.44,100.73,5.02,20.37
2010,1,16,8,0,56.56,100.8,4.76,23.14
2010,1,16,9,0,45.62,100.84,3.85,27.51
2010,1,16,10,0,38.94,100.82,2.43,30.72
2010,1,16,11,0,37,100.74,1.33,31.72
2010,1,16,12,0,35.81,100.63,0.77,32.18
2010,1,16,13,0,34.62,100.52,0.63,32.41
2010,1,16,14,0,34.12,100.44,0.75,32.29
2010,1,16,15,0,34.44,100.43,0.98,31.82
2010,1,16,16,0,38.94,100.46,0.99,30.61
2010,1,16,17,0,58.38,100.52,0.9,27.06
2010,1,16,18,0,64.94,100.59,1.07,24.8
2010,1,16,19,0,68.06,100.68,1.16,23.69
2010,1,16,20,0,70.56,100.72,1.19,22.83
2010,1,16,21,0,73.31,100.74,1.23,21.98
2010,1,16,22,0,75.31,100.73,1.34,21.16
2010,1,16,23,0,75.94,100.69,1.47,20.47
2010,1,17,0,0,74.75,100.64,1.58,19.93
2010,1,17,1,0,73.44,100.58,1.63,19.44
2010,1,17,2,0,72.75,100.54,1.62,19.02
2010,1,17,3,0,72.31,100.53,1.6,18.83
2010,1,17,4,0,72.06,100.56,1.59,18.74
2010,1,17,5,0,71.94,100.62,1.59,18.63
2010,1,17,6,0,72.06,100.72,1.6,18.52
2010,1,17,7,0,64.06,100.83,2.1,21.18
2010,1,17,8,0,49.12,100.9,2.79,24.33
2010,1,17,9,0,39.19,100.93,2.25,28.03
2010,1,17,10,0,35.88,100.88,1.81,29.96
2010,1,17,11,0,33.5,100.77,1.61,30.98
2010,1,17,12,0,32,100.63,1.85,31.51
2010,1,17,13,0,31.19,100.51,2.35,31.58
2010,1,17,14,0,31,100.45,2.82,31.22
2010,1,17,15,0,31.94,100.44,3.03,30.35
2010,1,17,16,0,38.06,100.45,2.78,28.62
2010,1,17,17,0,56.62,100.5,1.98,24.66
2010,1,17,18,0,65.69,100.57,2.01,22.62
2010,1,17,19,0,71.69,100.63,1.85,21.67
2010,1,17,20,0,76.19,100.66,1.62,20.87
2010,1,17,21,0,78.69,100.68,1.51,20.23
2010,1,17,22,0,80.12,100.69,1.5,19.67
2010,1,17,23,0,80.88,100.66,1.55,19.15
2010,1,18,0,0,80.81,100.63,1.58,18.7
2010,1,18,1,0,79.94,100.58,1.54,18.33
2010,1,18,2,0,78.19,100.53,1.48,18.07
2010,1,18,3,0,75.75,100.49,1.44,17.94
2010,1,18,4,0,73.25,100.49,1.4,17.87
2010,1,18,5,0,72,100.54,1.4,17.72
2010,1,18,6,0,71.19,100.63,1.37,17.65
2010,1,18,7,0,67.56,100.71,1.61,19.89
2010,1,18,8,0,52.38,100.77,2.14,22.78
2010,1,18,9,0,39.69,100.81,1.21,26.8
2010,1,18,10,0,34.38,100.77,0.78,29.34
2010,1,18,11,0,31.25,100.66,0.75,30.62
2010,1,18,12,0,29.06,100.51,0.8,31.3
2010,1,18,13,0,27.81,100.37,0.87,31.55
2010,1,18,14,0,27.5,100.27,1.15,31.4
2010,1,18,15,0,29.38,100.24,1.73,30.68
2010,1,18,16,0,36.94,100.26,1.93,28.9
2010,1,18,17,0,58.31,100.31,1.76,24.65
2010,1,18,18,0,66.75,100.4,2.07,22.61
2010,1,18,19,0,73.44,100.48,2.03,21.69
2010,1,18,20,0,78.19,100.52,1.78,20.9
2010,1,18,21,0,80.12,100.51,1.57,20.21
2010,1,18,22,0,80.06,100.46,1.48,19.54
2010,1,18,23,0,78.12,100.4,1.39,18.91
2010,1,19,0,0,75.81,100.36,1.37,18.37
2010,1,19,1,0,74.06,100.31,1.36,17.94
2010,1,19,2,0,73.31,100.29,1.38,17.57
2010,1,19,3,0,73.12,100.29,1.45,17.25
2010,1,19,4,0,73.38,100.33,1.56,16.95
2010,1,19,5,0,74,100.39,1.71,16.66
2010,1,19,6,0,74.31,100.46,1.85,16.55
2010,1,19,7,0,64.5,100.54,2.58,19.48
2010,1,19,8,0,53.25,100.6,3.31,22.45
2010,1,19,9,0,42.44,100.61,2.49,26.55
2010,1,19,10,0,31.75,100.55,1.61,30.41
2010,1,19,11,0,29,100.41,1.16,31.76
2010,1,19,12,0,28,100.27,0.65,32.3
2010,1,19,13,0,27.81,100.16,0.47,32.48
2010,1,19,14,0,28,100.09,0.64,32.27
2010,1,19,15,0,29.06,100.06,0.67,31.67
2010,1,19,16,0,34,100.07,0.77,30.43
2010,1,19,17,0,55.38,100.14,1.03,26.45
2010,1,19,18,0,61.94,100.23,1.54,23.97
2010,1,19,19,0,66.5,100.3,1.68,22.8
2010,1,19,20,0,70.38,100.34,1.67,21.88
2010,1,19,21,0,72,100.35,1.65,21.12
2010,1,19,22,0,71.88,100.33,1.57,20.46
2010,1,19,23,0,70.75,100.29,1.52,19.87
2010,1,20,0,0,69.38,100.27,1.53,19.4
2010,1,20,1,0,68.62,100.23,1.6,18.98
2010,1,20,2,0,68.44,100.2,1.75,18.56
2010,1,20,3,0,68.31,100.21,1.96,18.18
2010,1,20,4,0,67.69,100.24,2.27,17.86
2010,1,20,5,0,65.81,100.3,2.78,17.71
2010,1,20,6,0,63.69,100.37,3.38,17.69
2010,1,20,7,0,56.62,100.45,4.61,19.37
2010,1,20,8,0,50.5,100.52,4.6,21.85
2010,1,20,9,0,41.62,100.55,4.01,25.82
2010,1,20,10,0,30.88,100.53,3.61,30.35
2010,1,20,11,0,29.81,100.46,3.09,31.85
2010,1,20,12,0,30.12,100.36,2.61,32.27
2010,1,20,13,0,30.56,100.27,2.16,32.4
2010,1,20,14,0,31.31,100.21,1.71,32.15
2010,1,20,15,0,33.12,100.19,1.29,31.51
2010,1,20,16,0,38.31,100.22,0.76,30.48
2010,1,20,17,0,54.44,100.27,0.61,27.94
2010,1,20,18,0,59.75,100.34,0.83,26.14
2010,1,20,19,0,63.81,100.42,0.86,25.03
2010,1,20,20,0,65.94,100.44,0.95,24.03
2010,1,20,21,0,68.75,100.45,1.11,22.79
2010,1,20,22,0,70.62,100.43,1.26,21.65
2010,1,20,23,0,70.44,100.39,1.38,20.86
2010,1,21,0,0,68.62,100.35,1.49,20.19
2010,1,21,1,0,66.31,100.32,1.62,19.57
2010,1,21,2,0,64.19,100.3,1.76,19
2010,1,21,3,0,62.56,100.29,1.93,18.45
2010,1,21,4,0,60.69,100.3,2.25,17.94
2010,1,21,5,0,58.56,100.36,2.59,17.48
2010,1,21,6,0,56,100.45,2.99,17.18
2010,1,21,7,0,46.12,100.52,4.18,19.05
2010,1,21,8,0,38.88,100.58,4.53,21.51
2010,1,21,9,0,32.44,100.6,3.85,25.27
2010,1,21,10,0,24.31,100.57,2.72,30.04
2010,1,21,11,0,23.44,100.48,1.72,31.8
2010,1,21,12,0,22.88,100.36,1.02,32.42
2010,1,21,13,0,22.75,100.25,0.45,32.58
2010,1,21,14,0,22.88,100.15,0.16,32.45
2010,1,21,15,0,23.75,100.1,0.33,31.86
2010,1,21,16,0,28.81,100.09,0.73,30.47
2010,1,21,17,0,51.62,100.13,0.97,26.3
2010,1,21,18,0,58.19,100.19,1.31,23.83
2010,1,21,19,0,64.69,100.26,1.39,22.57
2010,1,21,20,0,71.31,100.3,1.35,21.64
2010,1,21,21,0,76.75,100.32,1.36,20.85
2010,1,21,22,0,79.25,100.31,1.38,20.23
2010,1,21,23,0,77.94,100.27,1.4,19.77
2010,1,22,0,0,74.44,100.25,1.48,19.29
2010,1,22,1,0,69.88,100.22,1.7,18.67
2010,1,22,2,0,63.75,100.2,2.02,18.12
2010,1,22,3,0,59.38,100.19,2.34,17.53
2010,1,22,4,0,56.31,100.2,2.73,17.04
2010,1,22,5,0,52.94,100.25,3.39,16.78
2010,1,22,6,0,49.44,100.34,4.12,16.69
2010,1,22,7,0,42.62,100.41,5.08,18.29
2010,1,22,8,0,36.75,100.47,4.72,21.19
2010,1,22,9,0,30.06,100.51,3.76,25.6
2010,1,22,10,0,22.38,100.49,2.7,30.3
2010,1,22,11,0,22.19,100.4,1.93,31.54
2010,1,22,12,0,21.94,100.27,1.44,32.12
2010,1,22,13,0,21.62,100.17,1.06,32.3
